source,year,simpname,nationality,edu,prof,org,loc,lon,lat
imm,1913,"vlvlan, b a",,,engineer,mammoth copper mine ltd,arliouin north queensland,144.7851531,-20.7722295
imm,1913,"von, d b",,,engineer,gold fields of south africa ltd,u s a,-95.712891,37.09024
imm,1913,"von, p g",,,engineer,porcupine crown mines ltd,dsshwood house london,-0.0827826,51.5168266
imm,1913,"weddell, o r",,,engineer,ray consolidated copper ltd,u b a,-96.102482,41.217893
imm,1913,"wainwright, w e",,,engineer,roken hill south silver mining ltd,new south wales,146.921099,-31.2532183
imm,1913,"wslker, j h",,,engineer,bellogwresa t cobar ltd,h a,-122.3498302,47.6589572
imm,1913,"wallets, e a",,,engineer,mining and investment coi pil ltd,johsnneslmrg transvaal,,
imm,1913,"welshsw, j t",,,engineer,astley and tyldesley collieries ltd,tyldesley near manchester,-2.464474,53.514508
imm,1913,"walton, b g",,,engineer,waltobnos e dee ltd,germiston tmnsvsnl,28.1707794,-26.2258734
imm,1913,"ward, j p",,,engineer,aurora west united gold mining ltd,maraisburg transvaal,27.9398011,-26.1775063
imm,1913,"ward, l n",,,engineer,nited gold coast mining properties ltd,tarkwa west africa,-1.9930466,5.301832
imm,1913,"ward, p m",,,engineer,swansea navigation collieries ltd,co liery gorseinon,-4.041545,51.669543
imm,1913,"shaw, j g",,,engineer,astley and tyldesley collieries ltd,colliery astley lnnceshire,-2.4489206,53.4950764
imm,1913,"waterman, e p",,,engineer,princeton coal and jmnd ltd,princeton british columbia,-120.5061567,49.4589588
imm,1913,"stewart, c s",,,engineer,mining and investment coi pil ltd,s a silver,-98.4598524,29.5156653
imm,1913,"stewart, h h",,,engineer,watekresl il tin ltd,watekresl il tin,-89.3985283,40.6331249
imm,1913,"thomss, a n",,,engineer,new queen cross gold mine ltd,charters towers queensland,146.2601362,-20.0769637
imm,1913,"watkins, j s",,,engineer,ashanti goldfields ltd ltd,gold coast colony,-119.2286617,34.1682522
imm,1913,"watson, l u",,,engineer,dunkerton collieries ltd,collieries near bath,,
imm,1913,"watson, j g",,,engineer,west cannock colliery ltd,j g,-74.001413,40.729102
imm,1913,"nipissing, m m",,,engineer,suv mines of coho ll ltd,suv mines of coho ll,,
imm,1913,"watson, w j",,,engineer,wltsotyne o copper ltd,lsdysmith ritish columbia,-123.8161,48.99534
imm,1913,"william, p m",,,engineer,poderosa mining ltd,poderosa antofagasta chile,-70.3975022,-23.6509279
imm,1913,"wauohone, l m",,,engineer,sons of gwalia ltd,malcolm western australia,121.45,-28.8833333
imm,1913,"wnuchope, t a",,,engineer,lyell consola wsllsroo copper mines ltd,south austr lia,136.2091547,-30.0002315
imm,1913,"wfl, y e",,,engineer,anglo french exploration ltd,e boxendjohannesburg lransvtwl,28.0473051,-26.2041028
imm,1913,"wfl, y e",,,engineer,anglo french exploration ltd,e boxendjohannesburg lransvtwl,28.0473051,-26.2041028
imm,1913,"wfl, y e",,,engineer,ely rhondda collieries ltd,e boxendjohannesburg lransvtwl,28.0473051,-26.2041028
imm,1913,"wcbb, l i",,,engineer,an mt in ml tl ltd,l tn l,-89.7977117,35.1592693
imm,1913,"weir, j l",,,engineer,w lhl fih in ltd,klm trrnl i,,
imm,1913,"woatarvalt, w y",,,engineer,broken hill proprietary ltd,h a,-122.3498302,47.6589572
imm,1913,"art, r p",,,engineer,wallimnagn i qand ira fin ltd,pitatolay harm darn,,
imm,1913,"whal, l v",,,engineer,artur ilwmatitn stool ltd,yurklhtf jnhn hrnwu,,
imm,1913,"whal, l v",,,engineer,while am j k m ltd,yurklhtf jnhn hrnwu,,
imm,1913,"nemia, p l",,,engineer,n l l itmng p ltd,whit ollnmfl lld,,
imm,1913,"who, f b",,,engineer,wmm aun dcmrriolukwri gnld minn ltd,fl balukwa rhodoala,-81.5157535,27.6648274
imm,1913,"david, c c",,,engineer,international coal ltd,wflliainmtearnational coal,,
imm,1913,"phnj, r p",,,engineer,hallmbrakpan transvaal atrust ltd,u ivan box,,
imm,1913,"williams, h b",,,engineer,williasumdms gold field ltd,b a,-95.9642174,36.7468251
imm,1913,"john, r a",,,engineer,williabmradsle y williams ore treatment ltd,mansions west kensington,-0.2048342,51.4892513
imm,1913,"mostyn, e f",,,engineer,williaf ms m synd ltd,a f,-95.9354273,36.7675806
imm,1913,"union, m d",,,engineer,wilsons and clyde coal ltd,du hsut katsngs,27.5495846,-10.4102075
imm,1913,"geevor, m p",,,engineer,williabmrilslioann t central gold mining ltd,mines pendeen cornwall,-5.6760853,50.1517261
imm,1913,"geevor, m p",,,engineer,williagmeovso rlin mines ltd,mines pendeen cornwall,-5.6760853,50.1517261
imm,1913,"riwenswood, q n",,,engineer,wilsobnav enswood deep mines ltd,new ravenswood lul,,
imm,1913,"hebert, n n",,,engineer,greystone wood manganese synd ltd,nsrsguta norihern nigeria,8.9466146,9.9826896
imm,1913,"hebert, n n",,,engineer,shamva mines ltd,nsrsguta norihern nigeria,8.9466146,9.9826896
imm,1913,"port, p s",,,engineer,hobart tasmania withefoyx gmharbouriin dredging ltd,pirie south australia,138.0406759,-33.2495107
imm,1913,"port, p s",,,engineer,wilebrobke nj hill pro rietsry ltd,pirie south australia,138.0406759,-33.2495107
imm,1913,"port, p s",,,engineer,wolfruatmmc ht oollieries ltd,pirie south australia,138.0406759,-33.2495107
imm,1913,"brett, s p",,,engineer,womnbolert h dome mining ltd,south porcupine ontario,-81.2102329,48.4853588
imm,1913,"crsmlington, c n",,,engineer,woodc rsmlington cool ltd,colliery northnmberland,-1.5473463,55.189789
imm,1913,"allen, b z",,,engineer,woodmheesssinds transvssldevelopment ltd,sberg north transvaal,,
imm,1913,"mills, l a",,,engineer,broken hill proprietary ltd,south austr lia,136.2091547,-30.0002315
imm,1913,"woolcmamerp, b h",,,engineer,atbasar copper fields ltd,c of moscow,-90.9229062,38.9464742
imm,1913,"woolcmamerp, b h",,,engineer,voorspoed diamond mining ltd,c of moscow,-90.9229062,38.9464742
imm,1913,"robert, b l",,,engineer,worcester exploration and gold mining ltd,bsrberton lrunmu,-81.6051221,41.012833
imm,1913,"worth, r n",,,engineer,burma corporation ltd,george street plymouth,-4.1726973,50.3687953
imm,1913,"worth, r n",,,engineer,meldnn vslleys ltd,george street plymouth,-4.1726973,50.3687953
imm,1913,"wrsthail, c y",,,engineer,hesleyside coal ltd,cnstloford yorke,-1.345968,53.723466
imm,1913,"yeatmsn, p b",,,engineer,cape copper ltd,u s a,-95.712891,37.09024
imm,1913,"yeatmsn, p b",,,engineer,guggenheim ex loration ltd,u s a,-95.712891,37.09024
imm,1913,"yeatmsn, p b",,,engineer,ray consolidated copper ltd,u s a,-95.712891,37.09024
imm,1913,"younga, h g",,,engineer,dibgpoerltnsor pontiilinossa bcrgsmo ltaly no ltd,gohslt onnrio csnsdo,-79.0749174,43.2564439
imm,1913,"younga, h g",,,engineer,tret ewey silver cobalt mine ltd,gohslt onnrio csnsdo,-79.0749174,43.2564439
imm,1914,"aarons, j b",,,engineer,chaffers gold mining ltd,boulder western australia,121.493226,-30.7768517
imm,1914,"british, s a",,,engineer,chicago gaika development ltd,south africa company,28.106138,-26.0119244
imm,1914,"british, s a",,,engineer,eileen alannah mining ltd,south africa company,28.106138,-26.0119244
imm,1914,"british, s a",,,engineer,kimberleymashonalandgold mining ltd,south africa company,28.106138,-26.0119244
imm,1914,"british, s a",,,engineer,nixon s navigation ltd,south africa company,28.106138,-26.0119244
imm,1914,"great, f m",,,engineer,porco tin mines ltd,do castillo bolivia,-65.2685781,-19.0846964
imm,1914,"adamsiek, g n",,,engineer,kis banya mining ltd,smatmar nemeti hungary,,
imm,1914,"aimehtotnid, u m",,,engineer,ains worth george consett ltd,pilgrims rest transvaal,30.7543917,-24.8911913
imm,1914,"aimehtotnid, u m",,,engineer,transvaal gold mining estates ltd,pilgrims rest transvaal,30.7543917,-24.8911913
imm,1914,"sslo, b c",,,engineer,rand mines ltd,british columbia,-127.6476205,53.7266683
imm,1914,"allan, f l",,,engineer,mexico mines of el oro ltd,de mexico mexico,-99.133208,19.4326077
imm,1914,"james, h s",,,engineer,kuils river tin mines ltd,summons helston cornwall,-5.274996,50.101593
imm,1914,"james, h s",,,engineer,wendron cornwall tin mines ltd,summons helston cornwall,-5.274996,50.101593
imm,1914,"allen, y f",,,engineer,allisowne ini rand junction gold ltd,higher runcorn cheshire,-2.738662,53.333366
imm,1914,"coxhoe, d d",,,engineer,almstrraaisnbdy hill limestone ltd,almstrraaisnbdy hill limestone,-73.4461629,41.2183618
imm,1914,"amos, a a",,,engineer,ontario canada heal kerr mining ltd,h a,-122.3498302,47.6589572
imm,1914,"anderson, w l",,,engineer,east rand proprietary mines ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1914,"andrew, r a",,,engineer,seville sulphur and copper ltd,mines seville spain,-5.98678,37.3775
imm,1914,"andrews, e p",,,engineer,albion steam coal ltd,edward portmadoc wales,-4.133384,52.927842
imm,1914,"andrews, e p",,,engineer,j f feren slate quarry ltd,edward portmadoc wales,-4.133384,52.927842
imm,1914,"angus, j v",,,engineer,bengal iron and steel ltd,street s w,-77.0180807,38.8776593
imm,1914,"annear, j g",,,engineer,golden valley ltd,island new zealand,169.1552342,-52.5162544
imm,1914,"aramayo, a e",,,engineer,porco tin mines ltd,e fenchurch street,-0.0808231,51.5119243
imm,1914,"chrome, l a",,,engineer,stratton s independence ltd,denver colorado usa,-104.990251,39.7392358
imm,1914,"armstrong, j b",,,engineer,lloyd copper co ltd,new south wales,146.921099,-31.2532183
imm,1914,"armstrong, m b",,,engineer,arm pternocnhsv imn bani ltd,central provinces india,88.3705149,22.5405854
imm,1914,"orange, r c",,,engineer,new jagersfontein mining and exploration ltd,river colony,-117.1422464,32.7720406
imm,1914,"orange, r c",,,engineer,oriental and glanmire gold mining ltd,river colony,-117.1422464,32.7720406
imm,1914,"atlafi, f m",,,engineer,burma ruby mines ltd,freak mogok burma,96.5063095,22.9246742
imm,1914,"atlafi, f m",,,engineer,hillside synd ltd,freak mogok burma,96.5063095,22.9246742
imm,1914,"atlafi, f m",,,engineer,hopner moorgew street london cubunparentsyud ltd,freak mogok burma,96.5063095,22.9246742
imm,1914,"atlafi, f m",,,engineer,kamuningperakrubber and tin ltd,freak mogok burma,96.5063095,22.9246742
imm,1914,"atlafi, f m",,,engineer,saxon tin and wolfram mining ltd,freak mogok burma,96.5063095,22.9246742
imm,1914,"atlafi, f m",,,engineer,south wales primrose coal ltd,freak mogok burma,96.5063095,22.9246742
imm,1914,"banner, m d",,,engineer,northern nigeriabauchitin mines ltd,bukuru northern nigeria,8.881082,9.7985242
imm,1914,"benson, w j",,,engineer,johannesburg consolidated investment ltd,austin friars london,-0.0858946,51.5152895
imm,1914,"bensusan, a j",,,engineer,brazilian mining synd ltd,minas geraes brazil,-44.5550308,-18.512178
imm,1914,"bensusan, a j",,,engineer,preto gold mines of brazil ltd,minas geraes brazil,-44.5550308,-18.512178
imm,1914,"borrvi, h n",,,engineer,atfleld main colliery ltd,hatfield nr doncaster,-1.0008161,53.5777525
imm,1914,"betton, l b",,,engineer,heawood tin and rubber estate ltd,federated malay states,,
imm,1914,"betty, w k",,,engineer,tomboy gold mines ltd,u s a,-95.712891,37.09024
imm,1914,"bevan, a g",,,engineer,liberian development ltd,liberia west africa,-9.429499,6.428055
imm,1914,"bevan, j d",,,engineer,dolgelley copper ea ltd,dolgelley north wales,-3.8844,52.74215
imm,1914,"beveridge, d k",,,engineer,fife coal ltd,fife n b,-122.3570664,47.2392665
imm,1914,"binet, e p",,,engineer,waterfall estate and gold mines ltd,krugersdorp transvaal,27.8076959,-26.0963217
imm,1914,"birch, s e",,,engineer,lakef iljaninigeriatin mining ltd,rahama northern nigeria,,
imm,1914,"bird, h b",,,engineer,mount lyell mining and railway ltd,street hobart tasmania,147.3289921,-42.880879
imm,1914,"bilhggh, h m",,,engineer,wankie colliery ltd,colliery ilkeston derbyshire,-1.306978,52.970142
imm,1914,"black, b a",,,engineer,bannan s reward ltd,kalgoorlie western australia,121.466,-30.749
imm,1914,"black, r b",,,engineer,liaigurii gold mines ltd,boulder western australia,121.493226,-30.7768517
imm,1914,"biandin, j b",,,engineer,russo asiatic consolidated ltd,gamhetta alais france,1.8462804,50.9468932
imm,1914,"blsyney, g l",,,engineer,gold mining and water race ltd,laverton western australia,122.4013434,-28.6256573
imm,1914,"harry, c b",,,engineer,pusing bharu tin mines ltd,federated malay states,,
imm,1914,"blinkhorn, j v",,,engineer,johannesburg consolidated investment ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1914,"bloxsome, l d",,,engineer,north kalgurli ltd,boulder western australia,121.493226,-30.7768517
imm,1914,"arthur, s l",,,engineer,kamunting tin dredging ltd,and pnket siam,,
imm,1914,"arthur, s l",,,engineer,kamunting tin dredging ltd,and pnket siam,,
imm,1914,"cerro, d p",,,engineer,new chuquitambo gold mines ltd,de pasco peru,-75.1545381,-10.4475753
imm,1914,"bonner, l a",,,engineer,columbia lightning creekbritish columbiahydraulic mining ltd,barkerville british columbia,-121.5137657,53.0703513
imm,1914,"bonner, l a",,,engineer,west canadian deep leads ltd,barkerville british columbia,-121.5137657,53.0703513
imm,1914,"borghese, e c",,,engineer,ropp tin ltd,aunts northern nigeria,,
imm,1914,"borliht, s b",,,engineer,lonely reef gold mining ltd,buildings bulawayo rhodesia,28.5784207,-20.1669819
imm,1914,"borlase, w i",,,engineer,threlkeld mines ltd,greonside lodge glenridding,-2.9510257,54.5471463
imm,1914,"bosqui, f l",,,engineer,new modderfontein gold mining ltd,benoni tmnsvnsl,28.3695699,-26.1510854
imm,1914,"post, s s",,,engineer,candelaria land mining and power ltd,u s a,-95.712891,37.09024
imm,1914,"boltwick, h r",,,engineer,candelaria land mining and power ltd,csndolsrin district memco,,
imm,1914,"bourke, f o",,,engineer,naragutanigeriatin mines ltd,naraguta northern nigeria,8.9466146,9.9826896
imm,1914,"bowden, j f",,,engineer,hudson s consolidated ltd,rue lafayette paris,2.3516669,48.8779185
imm,1914,"bower, b d",,,engineer,ashanti rivers and concessions ltd,gold coast colony,-119.2286617,34.1682522
imm,1914,"boyd, a a",,,engineer,mount morgan gold mining ltd,mount morgan queensland,150.3965941,-23.6436179
imm,1914,"boyd, h b",,,engineer,central mining and investment ltd ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1914,"boyle, v w",,,engineer,bon wellinigeriatin synd ltd,bongwelli northern nigeria,,
imm,1914,"chino, c o",,,engineer,ray consolidated copper ltd,cop or,,
imm,1914,"branoker, r c",,,engineer,and knowles coal and iron ltd,snnnyside heswell cheshire,-3.0987304,53.3284285
imm,1914,"breakell, j e",,,engineer,bacis gold and silver mining ltd,de angeles honduras,-87.0399404,14.160407
imm,1914,"bremner, d a",,,engineer,bretthydraulic power and smelling ltd,packhusplaisen gottenburg sweden,11.959801,57.7075464
imm,1914,"brett, a j",,,engineer,tronoh mines ltd,fordsbnrg tmnsvnal,28.0230001,-26.2070612
imm,1914,"brett, h t",,,engineer,dlohe and phrenix gold ltd,bnluws o rhodesia,,
imm,1914,"brien, p d",,,engineer,trebnrlsad wolfram and tin ltd,pearson dr h,-94.0073391,33.4894656
imm,1914,"brigham, a f",,,engineer,new jagersfontein mining and exploration ltd,orange river colony,,
imm,1914,"drinker, a c",,,engineer,transvaal gold mining estates ltd,eulalia ohi mexico,,
imm,1914,"broadbrid, e w",,,engineer,minerals separation ltd,well b c,-121.6244178,53.0859739
imm,1914,"brodlgsn, c b",,,engineer,roodepoort united mainbee gold mining ltd,roode rt transvaal,,
imm,1914,"hudson, b m",,,engineer,temiscaming and hudson bay mining ltd,mines lt,-85.46132,47.986982
imm,1914,"brown, c f",,,engineer,geri tin synd northern nigeria ltd,naraguta northern nigeria,8.9466146,9.9826896
imm,1914,"brown, h b",,,engineer,bersham colliery ltd,colliery near wrexham,-2.991217,53.071851
imm,1914,"brown, j c",,,engineer,pench valley coal ltd,central provinces india,88.3705149,22.5405854
imm,1914,"brown, j d",,,engineer,westport coal ltd,denniston new zealand,171.7948905,-41.7383624
imm,1914,"brown, r n",,,engineer,newbiggin colliery ltd,newcastle on tyne,-1.61778,54.978252
imm,1914,"breton, c c",,,engineer,scotia steel and coal company ltd,novn scotia steel and,-63.6015969,44.714084
imm,1914,"brown, t j",,,engineer,sdshizmnsu m ltd,s a butte,-112.5347775,46.0038232
imm,1914,"buchanenwanb, a l",,,engineer,taitapn gold estates ltd,nelson new zealand,173.2839653,-41.2706319
imm,1914,"burch, a g",,,engineer,burchga ldfleld consolidated mmes ltd,u b a,-96.102482,41.217893
imm,1914,"albert, s f",,,engineer,california exploration ltd,u s a,-95.712891,37.09024
imm,1914,"burnett, i v",,,engineer,burr baus htick mines ltd,essexvale southern rhodesia,28.9383082,-20.2906811
imm,1914,"king, s d",,,engineer,sondage synd ltd,street dover,-73.9817188,40.7440962
imm,1914,"king, s d",,,engineer,sondage synd ltd,street dover,-73.9817188,40.7440962
imm,1914,"malcolm, d s",,,engineer,sondage synd ltd,hill house dover,,
imm,1914,"malcolm, d s",,,engineer,west hensbarrow china clay ltd,hill house dover,,
imm,1914,"guilford, s l",,,engineer,kent coal concessions ltd,synd ltd,,
imm,1914,"bnowdon, c c",,,engineer,pekin synd ltd,son synd,,
imm,1914,"bnowdon, c c",,,engineer,south eastern coalfield extension ltd,sonthtern coalfield extension,,
imm,1914,"burton, a e",,,engineer,montana mining ltd,u s a,-95.712891,37.09024
imm,1914,"buloh, w u",,,engineer,premiertransvaaldiamond mining ltd,holborn viaduct no,-0.1047213,51.5170835
imm,1914,"benjamin, d s",,,engineer,springs mines ltd,j springs transvaal,28.4630376,-26.2607243
imm,1914,"frederick, c l",,,engineer,beattnyo urse mines ltd,namaqualand cape colony,19.3783206,-29.9786556
imm,1914,"charles, c s",,,engineer,nipissing mines ltd,u b a,-96.102482,41.217893
imm,1914,"cadman, p d",,,engineer,cumberland coal and boring synd ltd,university edgbaston birmingham,-1.9305135,52.4508168
imm,1914,"caldecott, d w",,,engineer,gold fields of south africa ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1914,"caldwell, f b",,,engineer,candelaria land mining and power ltd,candelaria district mexico,-96.4920427,15.9259389
imm,1914,"cnmpion, g w",,,engineer,taquah mining and exploration ltd,taquah west africa,-2.4604145,13.531665
imm,1914,"cann, f s",,,engineer,st ives consolidated mines ltd,st ives cornwall,-5.4908864,50.2083858
imm,1914,"contley, t n",,,engineer,nova scotia steel and coal ltd,glasgow nova scotia,-62.6451191,45.5871702
imm,1914,"caplen, t v",,,engineer,visianagaram mining ltd,tom vizianagaram india,83.3955506,18.1066576
imm,1914,"carlow, c a",,,engineer,fife coal ltd,cowdenbeath fife nj,-3.341848,56.114407
imm,1914,"carlyle, e w",,,engineer,english crown spelter ltd,nossa bergamo italy,9.8863779,45.8672347
imm,1914,"norman, c a",,,engineer,arizona copper ltd,u b a,-96.102482,41.217893
imm,1914,"games, s s",,,engineer,harton coal ltd,c south shields,-1.4450593,54.9819864
imm,1914,"carr, p e",,,engineer,george and moonstone gold mines ltd,baltllo coahinla mexico,-100.973678,25.4383234
imm,1914,"carr, p e",,,engineer,mazapil copper ltd,baltllo coahinla mexico,-100.973678,25.4383234
imm,1914,"carter, g c",,,engineer,transvaal gold mining estates ltd,s rest transvaal,,
imm,1914,"carter, p b",,,engineer,robinson gold mining ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1914,"oates, l r",,,engineer,zinc corporation ltd,u s a,-95.712891,37.09024
imm,1914,"cawood, a d",,,engineer,london dublin gold coast synd ltd,gold coast colony,-119.2286617,34.1682522
imm,1914,"roliinson, g g",,,engineer,chadwick mining ltd,chadwick mining,-121.2435719,38.7469191
