source,year,name,lastname,firstname,middlename,nationality,edu,prof,org,loc,country,lon,lat
ama,1907,storrow samuel douglas bdg,storrow,samuel,douglas,,,mining engineer,,los angeles california,,,
ama,1901,storrs lucius s,storrs,lucius,s,,,ma,university of nebraska,,,,
ama,1907,storrs lucius s,storrs,lucius,s,,,,,new haven connecticut,,,
ama,1904,story ralph w,story,ralph,w,,,em,michigan college of mines,,,,
ama,1907,story ralph w,story,ralph,w,,,mining engineer,,bisbee arizona,,,
ama,1893,stoughton bradley,stoughton,bradley,,,,phb,yale university,,,,
ama,1896,stoughton bradley,stoughton,bradley,,,,bs,mit,,,,
ama,1907,stoughton bradley,stoughton,bradley,,,,adjunct professor of metallurgv,columbia university,new york,,,
ama,1907,stoughton bradley,stoughton,bradley,,,,adjunct professor of metallurgv,columbia university,new york,,,
ama,1907,stoughton bradley,stoughton,bradley,,,,consulting engineer,columbia university,new york,,,
ama,1907,stoughton bradley,stoughton,bradley,,,,consulting engineer,columbia university,new york,,,
ama,1901,stovel joseph h,stovel,joseph,h,,,bs,mc gill university,,,,
ama,1907,stovel joseph h,stovel,joseph,h,,,mining engineer,,mammoth montana,,,
ama,1907,stow audley h,stow,audley,h,,,mining engineer,,maybeury west virginia,,,
ama,1907,stow harry p,stow,harry,p,,,mine superintendent,,treadwell alaska,,,
ama,1907,stower james n,stower,james,n,,,gen mgr,hudson river ore iron co,plattsburg new york,,,
ama,1907,stower james n,stower,james,n,,,gen mgr,tennessee copper co,plattsburg new york,,,
ama,1900,strasburger edgar j,strasburger,edgar,j,,,ce,cornell university,,,,
ama,1907,strasburger edgar j,strasburger,edgar,j,,,mining engineer,,butte montana,,,
ama,1882,strasser william f,strasser,william,f,,,,royal school of mines,,,,
ama,1905,strasser william f,strasser,william,f,,,graduate,queen s university,,,,
ama,1907,strasser william f,strasser,william,f,,,mgr,scrabble creek mining co.,hazel green wisconsin,,,
ama,1907,strasser william f,strasser,william,f,,,mining engineer,scrabble creek mining co.,hazel green wisconsin,,,
ama,1900,strauss lester w,strauss,lester,w,,,em,columbia school of mines,,,,
ama,1907,strauss lester w,strauss,lester,w,,,mining engineer,,new york,,,
ama,1899,street gerald b,street,gerald,b,,,bs,mit,,,,
ama,1901,street gerald b,street,gerald,b,,,em,colorado school of mines,,,,
ama,1907,street gerald b,street,gerald,b,,,mining engineer,,highland park illinois,,,
ama,1878,strieby william,strieby,william,,,,em,school of mines1 columbia university,,,,
ama,1878,strieby william,strieby,william,,,,m am instme,school of mines1 columbia university,,,,
ama,1907,strieby william,strieby,william,,,,mining engineer,,colorado springs colorado,,,
ama,1895,stringham joseph s,stringham,joseph,s,,,em,michigan college of mines,,,,
ama,1907,stringham joseph s,stringham,joseph,s,,,constructing engineer,solway process co.,detroit michigan,,,
ama,1907,stringham joseph s,stringham,joseph,s,,,consulting engineer,solway process co.,detroit michigan,,,
ama,1907,strode j s,strode,j,s,,,mine superintendent,,carrville california,,,
ama,1896,strout frederick mcl,strout,frederick,mcl,,,em,colorado school of mines,,,,
ama,1907,strout frederick mcl,strout,frederick,mcl,,,supt,golden crest mining co.,deadwood south dakota,,,
ama,1885,struthers joseph,struthers,joseph,,,,phb,,,,,
ama,1895,struthers joseph,struthers,joseph,,,,phd,columbia school of mines,,,,
ama,1907,struthers joseph,struthers,joseph,,,,phd,m asstsec,,,,
ama,1907,struthers joseph,struthers,joseph,,,,mining engineer,,new york,,,
ama,1907,stuart e e,stuart,e,e,,,mining engineer,,reno nevada,,,
ama,1907,stubbs george w,stubbs,george,w,,,mining engineer,,albuquerque new mexico,,,
ama,1907,stull john w,stull,john,w,,,mill supt,smelting co,velardena durango,,,
ama,1907,stull john w,stull,john,w,,,velardena mining,smelting co,velardena durango,,,
ama,1891,stumm guy c,stumm,guy,c,,,bs,ohio northern university,idaho springs,,,
ama,1907,stumm guy c,stumm,guy,c,,,asst mgr,gemcons. mines co.,idaho springs colorado,,,
ama,1907,stumm guy c,stumm,guy,c,,,mining engineer,gemcons. mines co.,idaho springs colorado,,,
ama,1907,sturges harold,sturges,harold,,,,mining engineer,cia metalurgica mexicana,tibureio 27 mexico city,,,
ama,1895,sturgis edward b,sturgis,edward,b,,,em,columbia school of mines,,,,
ama,1907,sturgis edward b,sturgis,edward,b,,,mining engineer,,new york,,,
ama,1907,sturtevant h b,sturtevant,h,b,,,mine superintendent,,tucson arizona,,,
ama,1895,suhr otto b,suhr,otto,b,,,em,colorado school of mines,,,,
ama,1907,suhr otto b,suhr,otto,b,,,mining engineer,,provo utah,,,
ama,1907,suie charles j,suie,charles,j,,,mine superintendent,,custer south dakota,,,
ama,1907,sullivan j f,sullivan,j,f,,,mine superintendent,,silver city idaho,,,
ama,1907,sullivan j m,sullivan,j,m,,,pres mgr,great republic copper gold mining co,turkey arizona,,,
ama,1888,sully john m,sully,john,m,,,bs,mit,,,,
ama,1907,sully john m,sully,john,m,,,mining engineer,,hanover new mexico,,,
ama,1907,sultan william s,sultan,william,s,,,mining engineer,,globe arizona,,,
ama,1907,sulzer charles a,sulzer,charles,a,,,mgr,alaska industrial co,sulzer alaska,,,
ama,1907,summers james,summers,james,,,,mine superintendent,,massey station ontario,,,
ama,1907,sundee henry,sundee,henry,,,,mine superintendent,,mascota jalisco,,,
ama,1871,susmann julius h,susmann,julius,h,,,bs,mit,boston mass,,,
ama,1907,susmann julius h,susmann,julius,h,,,mining engineer,,new york,,,
ama,1899,sussmann otto,sussmann,otto,,,,graduate,royal school of mines,prussia clausthal,,,
ama,1907,sussmann otto,sussmann,otto,,,,consulting engineer,,salt lake city utah,,,
ama,1883,sustersic ferdinand,sustersic,ferdinand,,,,em,imperial polyinst graz,austria,,,
ama,1907,sustersic ferdinand,sustersic,ferdinand,,,,genmgr,amparo mining co.,ezatlan jalisco,,,
ama,1907,sutherland luther a,sutherland,luther,a,,,mine superintendent,,greenville california,,,
ama,1907,sutherland james deadwood,sutherland,james,deadwood,,,mine superintendent,,california,,,
ama,1907,sutherland d e,sutherland,d,e,,,mine superintendent,,ironwood michigan,,,
ama,1907,sutherland w j,sutherland,w,j,,,mining engineer,,new york,,,
ama,1907,sutherland franklin t,sutherland,franklin,t,,,mining engineer,,new york,,,
ama,1907,sutherland james,sutherland,james,,,,mine superintendent,,greenwood bc,,,
ama,1907,sutton daniel c,sutton,daniel,c,,,mining engineer,,sabinal chihuahua,,,
ama,1898,sutton william j,sutton,william,j,,,em,michigan college of mines,,,,
ama,1907,sutton william j,sutton,william,j,,,mining engineer,,victoria bc canada,,,
ama,1882,sutton isaac,sutton,isaac,,,,mining engineer m a,trinity college,,,,
ama,1885,sutton isaac,sutton,isaac,,,,ma,haverford college,,,,
ama,1907,sutton isaac,sutton,isaac,,,,,,denver california,,,
ama,1907,swain henry l,swain,henry,l,,,mining engineer,,mexico city df,,,
ama,1907,swain s r,swain,s,r,,,mining engineer,,denver colorado,,,
ama,1907,swancoat william,swancoat,william,,,,mine superintendent,,hanover new mexico,,,
ama,1907,swanquist gustavus a,swanquist,gustavus,a,,,mine superintendent,,copala sinaloa,,,
ama,1907,swanson peter g,swanson,peter,g,,,mine su terintendent,,leadville colorado,,,
ama,1907,swart walter g,swart,walter,g,,,mining engineer,,denver colorado,,,
ama,1905,swartz torrence a,swartz,torrence,a,,,bs,penn state college,,,,
ama,1907,swartz torrence a,swartz,torrence,a,,,assayer,,camden new jersey,,,
ama,1900,swartz charles c,swartz,charles,c,,,bs,yaleuniv,joplin,,,
ama,1904,swartz charles c,swartz,charles,c,,,em,columbia school of mines,joplin,,,
ama,1907,swartz charles c,swartz,charles,c,,,gen supt,atlas zinc co.,joplin mo,,,
ama,1907,swatling smith,swatling,smith,,,,mining engineers,,pearce arizona,,,
ama,1892,sweelser ralph ii,sweelser,ralph,ii,,,bs,mit,,,,
ama,1892,sweelser ralph ii,sweelser,ralph,ii,,,min met,mit,,,,
ama,1907,sweelser ralph ii,sweelser,ralph,ii,,,metallurgical engineer,,marie ontario,,,
ama,1907,sweeney edward f,sweeney,edward,f,,,mine superintendent,,paradise arizona,,,
ama,1907,sweeny t e,sweeny,t,e,,,mine superintendent,,dedrick california,,,
ama,1907,sweeny charles,sweeny,charles,,,,mining engineer,,new york,,,
ama,1907,sweeting l f,sweeting,l,f,,,mine superintendent,,clifton arizona,,,
ama,1907,sweetser arthur l,sweetser,arthur,l,,,mining engineer,,gabriel durango,,,
ama,1907,swift george p,swift,george,p,,,mining engineer,,duluth minnesota,,,
ama,1907,swift theodore t,swift,theodore,t,,,mine superintendent,,safford arizona,,,
ama,1907,swiggert levin v,swiggert,levin,v,,,mine su1k rintendent,,sumpter oregon,,,
ama,1907,swindler frank p,swindler,frank,p,,,mining engineer,,salt lake city utah,,,
ama,1907,switzer o t,switzer,o,t,,,dredge superintendent,,atlin bc,,,
ama,1907,swoyer william t,swoyer,william,t,,,mining engineer,,parral chihuahua,,,
ama,1907,syinmes oliver r,syinmes,oliver,r,,,mining engineer,,oswego kansas,,,
ama,1907,symon camacho,symon,camacho,,,,mine owners,,angangueo michoacan,,,
ama,1907,taft harry h,taft,harry,h,,,mining engineer,,denver colorado,,,
ama,1903,taggart george k,taggart,george,k,,,em,colorado school of mines,,,,
ama,1907,taggart george k,taggart,george,k,,,mining engineer,,llano sonora,,,
ama,1907,talamantes a r,talamantes,a,r,,,mining engineer,,bait lake city utah,,,
ama,1907,talbot john,talbot,john,,,,supt,cananea central copper co,cananea sonora,,,
ama,1902,talcott morris g,talcott,morris,g,,,ba,yale univ,,,,
ama,1905,talcott morris g,talcott,morris,g,,,em,columbia school of mines,,,,
ama,1907,talcott morris g,talcott,morris,g,,,mining engineer,,clifton arizona,,,
ama,1904,tallant h s,tallant,h,s,,,em,montana stateschool of mines,,,,
ama,1907,tallant h s,tallant,h,s,,,mining engineer,,butte montana,,,
ama,1891,talmage james e,talmage,james,e,,,a c,lehigh univ,,,,
ama,1896,talmage james e,talmage,james,e,,,phd,illinois western university,,,,
ama,1907,talmage james e,talmage,james,e,,,professor of geology,univ of utah,salt lake citv utah,,,
ama,1907,tanner alvin j jr,tanner,alvin,j,,,mining engineer,,leadville colorado,,,
ama,1896,tanner wallace n,tanner,wallace,n,,,em,univ of minnesota,,,,
ama,1907,tanner wallace n,tanner,wallace,n,,,consulting engineer,,salt lake city utah,,,
ama,1907,tanner h w,tanner,h,w,,,mine superintendent,,idaho springs colorado,,,
ama,1907,tantan george w,tantan,george,w,,,mine superintendent,,santa ana sonora,,,
ama,1907,tarleton robert m,tarleton,robert,m,,,mining engineer,,new york,,,
ama,1907,tarpie t j,tarpie,t,j,,,mine superintendent,,maybert california,,,
ama,1907,tarwater james f,tarwater,james,f,,,mining engineer,,rockwood tennessee,,,
ama,1907,tarwater thomas,tarwater,thomas,,,,mine superintendent,,hatch tennessee,,,
ama,1907,tarwater polk,tarwater,polk,,,,mgr,brown mining co,cardiff tennessee,,,
ama,1907,tarwater polk,tarwater,polk,,,,ore mines,brown mining co,cardiff tennessee,,,
ama,1907,tatum lawrence w,tatum,lawrence,w,,,mining engineer,,chicago,,,
ama,1887,taylor samuel a,taylor,samuel,a,,,m asce am soc me,western univof penn,ce,,,
ama,1907,taylor samuel a,taylor,samuel,a,,,,miffln coal co.,,,,
ama,1907,taylor frank a,taylor,frank,a,,,mine superintendent,,bingham utah,,,
ama,1907,taylor samuel a,taylor,samuel,a,,,consulting engineer,crescent coal co.,pittsburg pa,,,
ama,1907,taylor samuel a,taylor,samuel,a,,,pres gen mgr,crescent coal co.,pittsburg pa,,,
ama,1907,taylor john b,taylor,john,b,,,mining engineer,,lincoln utah,,,
ama,1907,taylor henry e,taylor,henry,e,,,mine superintendent,,brookfield mines ns,,,
ama,1907,taylor e g,taylor,e,g,,,mine superintendent,,cripple creek colorado,,,
ama,1907,taylor joseph j,taylor,joseph,j,,,mining engineer,,chico california,,,
ama,1907,taylor frederick j,taylor,frederick,j,,,mining engineer,,livingston montana,,,
ama,1907,taylor edward j,taylor,edward,j,,,mining engineer,,pittsburg pennsylvania,,,
ama,1876,taylor charles l,taylor,charles,l,,,em,lehigh university,,,,
ama,1907,taylor charles l,taylor,charles,l,,,mining engineer,,pittsburg pa,,,
ama,1907,taylor f m,taylor,f,m,,,pres,taylor bruntouore sampling co,denver colorado,,,
ama,1900,taylor harry p,taylor,harry,p,,,em,colorado schoolof mines,colorado,,,
ama,1907,taylor harry p,taylor,harry,p,,,mining engineer,,whitehall montana,,,
ama,1893,taylor william w,taylor,william,w,,,bs,univ of michigan,,,,
ama,1907,taylor g w,taylor,g,w,,,mill superintendent,,colorado springs colorado,,,
ama,1907,taylor frederick w,taylor,frederick,w,,,mining engineer,,san luis potosi mexico,,,
ama,1907,taylor william w,taylor,william,w,,,mining engineer,,clifton forge virginia,,,
ama,1907,taylor roger,taylor,roger,,,,asst supt,tacomasmelting co,tacoma washington,,,
ama,1907,taylor thomas,taylor,thomas,,,,smelter supt,united verde copper co,jerome arizona,,,
ama,1907,taylor charles,taylor,charles,,,,mine superintendent,,pozo sonora,,,
ama,1907,taylor edward,taylor,edward,,,,mine superintendent,,hump idaho,,,
ama,1907,teal george w,teal,george,w,,,mining engineer,,boulder colorado,,,
ama,1895,techow william,techow,william,,,,phd,univ ofberlin,,,,
ama,1907,techow william,techow,william,,,,mining engineer,,bourne oregon,,,
ama,1907,tefft leslie j,tefft,leslie,j,,,mining engineer,,butte montana,,,
ama,1907,telford william,telford,william,,,,dredge superintendent,,suaqui grande sonora,,,
ama,1907,tellam alfred,tellam,alfred,,,,metallurgist,,globe arizona,,,
ama,1907,temby william h,temby,william,h,,,mining engineer,,rewey wisconsin,,,
ama,1907,tener j f,tener,j,f,,,mine superintendent,,magdalena sonora,,,
ama,1905,terrill arthur c,terrill,arthur,c,,,em,colorado school of mines,eugene,,,
ama,1907,terrill arthur c,terrill,arthur,c,,,professor mining engineering and metallurgy,univ of oregon,eugene oregon,,,
ama,1907,terry j h,terry,j,h,,,mine owner,,eureka colorado,,,
ama,1907,terry lawrence m,terry,lawrence,m,,,mining engineer,,chihuahua mexico,,,
ama,1907,terry joseph t,terry,joseph,t,,,mine superintendent,,eureka colorado,,,
ama,1877,thacher arthur,thacher,arthur,,,,em,columbia school of mines,,,,
ama,1907,thacher arthur,thacher,arthur,,,,mining engineer,,st louis mo,,,
ama,1899,thane bartlett l,thane,bartlett,l,,,bs,univ of california,,,,
ama,1907,thane bartlett l,thane,bartlett,l,,,supt,eagle river mining co.,amalga alaska,,,
ama,1896,thanisch frank a,thanisch,frank,a,,,bs,mit,,,,
ama,1907,thanisch frank a,thanisch,frank,a,,,mining engineer,,boston,,,
ama,1907,tharsing henry n,tharsing,henry,n,,,mine superintendent,,crownking arizona,,,
ama,1907,thayer benjamin b,thayer,benjamin,b,,,consulting engineer,,new york,,,
ama,1907,thielen alfred,thielen,alfred,,,,mining engineer,,leadville colorado,,,
ama,1907,thies adolf box 20,thies,adolf,,,,mining engineer,,charlotte north carolina,,,
ama,1907,thies ernst a,thies,ernst,a,,,mgr,haile gold mining co,haile gold mine north carolina,,,
ama,1899,thomas james a,thomas,james,a,,,em,michigan college of mines,,,,
ama,1907,thomas richard a,thomas,richard,a,,,pres,choix cons. mining co.,new york,,,
ama,1907,thomas chester a,thomas,chester,a,,,mining engineer residentmgr,guggenheim exploration co,dawson yukon,,,
ama,1907,thomas chester a,thomas,chester,a,,,,univ,,,,
ama,1907,thomas chester a,thomas,chester,a,,,mining engineer residentmgr,yukon cons. gold fields co.,dawson yukon,,,
ama,1907,thomas r a,thomas,r,a,,,mine superintendent,,north bloomfield california,,,
ama,1907,thomas james a,thomas,james,a,,,mining engineer,,houghton mich,,,
ama,1907,thomas chester a,thomas,chester,a,,,,,b a 1898 stanford university,,,
ama,1908,thomas richard a,thomas,richard,a,,,pres,black hill copper co.,new york,,,
ama,1909,thomas richard a,thomas,richard,a,,,pres,ltd mingus mountain copper co.,new york,,,
ama,1907,thomas william c,thomas,william,c,,,metallurgist,,phoenix bc,,,
ama,1907,thomas frederick f,thomas,frederick,f,,,gen mgr gwin mine development co,,gwin mine california,,,
ama,1907,thomas david h,thomas,david,h,,,mine superintendent,,easton pennsylvania,,,
ama,1907,thomas henry k,thomas,henry,k,,,mine superintendent,,elkton colorado,,,
ama,1907,thomas j l,thomas,j,l,,,mine superintendent,,olinghouse nevada,,,
ama,1907,thomas marion l,thomas,marion,l,,,mining engineer,,bonanza zacatecas,,,
ama,1907,thomas john m,thomas,john,m,,,metallurgist,,salida colorado,,,
ama,1892,thomas joseph n,thomas,joseph,n,,,,princeton university,,,,
ama,1907,thomas joseph n,thomas,joseph,n,,,,american quartz mining co ee,,,,
ama,1907,thomas joseph n,thomas,joseph,n,,,mgr,,french gulch california,,,
ama,1898,thomas frank p,thomas,frank,p,,,phb,univ ofcalifornia,,,,
ama,1904,thomas philip p,thomas,philip,p,,,em,michigan college of mines,,,,
ama,1907,thomas frank p,thomas,frank,p,,,mining engineer,,butte montana,,,
ama,1907,thomas philip p,thomas,philip,p,,,mining engineer,,superior wisconsin,,,
ama,1907,thomas david r,thomas,david,r,,,,assoc m canadiansce,,,,
ama,1907,thomas john r,thomas,john,r,,,supt,central eureka mining co,sutter creek california,,,
ama,1907,thomas david r,thomas,david,r,,,consulting engineer,mines selection co.,apartado 9 guanajuato,,,
ama,1907,thomas david r,thomas,david,r,,,examining engineer,mines selection co.,apartado 9 guanajuato,,,
ama,1894,thomas william s,thomas,william,s,,,bs,missouri school of mines,,,,
ama,1896,thomas william s,thomas,william,s,,,em,rensselaer poly inst,,,,
ama,1898,thomas william s,thomas,william,s,,,em,columbia university,,,,
